ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
ECU,Ecuador,rural,Drinking water,2020,7.2682,459510.90916,Unimproved
ECU,Ecuador,urban,Drinking water,2020,0,0,Unimproved
EGY,Egypt,total,Drinking water,2020,99.44018,101761517.38858,At least basic
EGY,Egypt,rural,Drinking water,2020,99.33283,58162031.48166,At least basic
EGY,Egypt,urban,Drinking water,2020,99.58373,43599482.92253,At least basic
EGY,Egypt,total,Hygiene,2020,89.83093,91927953.50689,Basic service
EGY,Egypt,rural,Hygiene,2020,87.65689,51325454.70555,Basic service
EGY,Egypt,urban,Hygiene,2020,92.73845,40602498.84313,Basic service
EGY,Egypt,total,Sanitation,2020,30.26444,30970939.28465,Basic service
EGY,Egypt,rural,Sanitation,2020,32.78618,19197187.61601,Basic service
EGY,Egypt,urban,Sanitation,2020,26.89193,11773751.62768,Basic service
EGY,Egypt,total,Hygiene,2020,9.49936,9721113.1147,Limited service
EGY,Egypt,rural,Hygiene,2020,12.34311,7227221.29445,Limited service
EGY,Egypt,urban,Hygiene,2020,5.69619,2493891.76739,Limited service
EGY,Egypt,total,Sanitation,2020,1.61652,1654258.99356,Limited service
EGY,Egypt,rural,Sanitation,2020,2.68858,1574236.2402,Limited service
EGY,Egypt,urban,Sanitation,2020,0.18278,80022.73315,Limited service
EGY,Egypt,total,Drinking water,2020,0.23761,243155.87505,Limited service
EGY,Egypt,rural,Drinking water,2020,0.33594,196702.92658,Limited service
EGY,Egypt,urban,Drinking water,2020,0.1061,46452.9461,Limited service
EGY,Egypt,total,Hygiene,2020,0.66971,685341.3651,No handwashing facility
EGY,Egypt,rural,Hygiene,2020,0,0,No handwashing facility
EGY,Egypt,urban,Hygiene,2020,1.56536,685341.3851,No handwashing facility
EGY,Egypt,total,Sanitation,2020,0,0,Open defecation
EGY,Egypt,rural,Sanitation,2020,0,0,Open defecation
EGY,Egypt,urban,Sanitation,2020,0,0,Open defecation
EGY,Egypt,total,Sanitation,2020,67.06103,68626507.97757,Safely managed service
EGY,Egypt,rural,Sanitation,2020,62.73532,36733207.20506,Safely managed service
EGY,Egypt,urban,Sanitation,2020,72.84614,31893300.85459,Safely managed service
EGY,Egypt,total,Drinking water,2020,0,0,Surface water
EGY,Egypt,rural,Drinking water,2020,0,0,Surface water
EGY,Egypt,urban,Drinking water,2020,0,0,Surface water
EGY,Egypt,total,Sanitation,2020,1.058,1082701.7391,Unimproved
EGY,Egypt,rural,Sanitation,2020,1.78992,1048044.9399,Unimproved
EGY,Egypt,urban,Sanitation,2020,0.07916,34656.78545,Unimproved
EGY,Egypt,total,Drinking water,2020,0.32221,329736.73803,Unimproved
EGY,Egypt,rural,Drinking water,2020,0.33122,193939.94876,Unimproved
EGY,Egypt,urban,Drinking water,2020,0.31017,135796.78854,Unimproved
ESP,Spain,rural,Sanitation,2020,100,8972243,At least basic
ESP,Spain,urban,Sanitation,2020,99.88042,37737354.46086,At least basic
ESP,Spain,total,Sanitation,2020,4.23815,1981536.34614,Basic service
ESP,Spain,total,Drinking water,2020,0.33828,158161.69107,Basic service
ESP,Spain,rural,Drinking water,2020,1.3,116639.159,Basic service
ESP,Spain,urban,Drinking water,2020,0.1099,41522.531,Basic service
ESP,Spain,total,Sanitation,2020,0.08088,37812.98116,Limited service
ESP,Spain,rural,Sanitation,2020,0,0,Limited service
ESP,Spain,urban,Sanitation,2020,0.10008,37812.97928,Limited service
ESP,Spain,total,Drinking water,2020,0,0,Limited service
ESP,Spain,rural,Drinking water,2020,0,0,Limited service
ESP,Spain,urban,Drinking water,2020,0,0,Limited service
ESP,Spain,total,Sanitation,2020,0,0,Open defecation
ESP,Spain,rural,Sanitation,2020,0,0,Open defecation
ESP,Spain,urban,Sanitation,2020,0,0,Open defecation
ESP,Spain,total,Sanitation,2020,95.66522,44728061.80098,Safely managed service
ESP,Spain,total,Drinking water,2020,99.58733,46561838.64839,Safely managed service
ESP,Spain,rural,Drinking water,2020,98.7,8855603.841,Safely managed service
ESP,Spain,urban,Drinking water,2020,99.79805,37706232.83482,Safely managed service
ESP,Spain,total,Drinking water,2020,0,0,Surface water
ESP,Spain,rural,Drinking water,2020,0,0,Surface water
ESP,Spain,urban,Drinking water,2020,0,0,Surface water
ESP,Spain,total,Sanitation,2020,0.01576,7368.87126,Unimproved
ESP,Spain,rural,Sanitation,2020,0,0,Unimproved
ESP,Spain,urban,Sanitation,2020,0.01951,7369.84749,Unimproved
ESP,Spain,total,Drinking water,2020,0.07439,34779.66101,Unimproved
ESP,Spain,rural,Drinking water,2020,0,0,Unimproved
ESP,Spain,urban,Drinking water,2020,0.09205,34780.63606,Unimproved
EST,Estonia,rural,Sanitation,2020,99.38009,405658.89879,At least basic
EST,Estonia,urban,Sanitation,2020,99.03584,909495.28619,At least basic
EST,Estonia,urban,Drinking water,2020,99.98545,918216.07692,At least basic
EST,Estonia,total,Sanitation,2020,6.08104,80667.37581,Basic service
EST,Estonia,total,Drinking water,2020,3.82972,50802.66879,Basic service
EST,Estonia,total,Sanitation,2020,0.69949,9278.9825,Limited service
EST,Estonia,rural,Sanitation,2020,0.61991,2530.41336,Limited service
EST,Estonia,urban,Sanitation,2020,0.73486,6748.56894,Limited service
EST,Estonia,total,Drinking water,2020,0,0,Limited service
EST,Estonia,urban,Drinking water,2020,0,0,Limited service
EST,Estonia,total,Sanitation,2020,0,0,Open defecation
EST,Estonia,rural,Sanitation,2020,0,0,Open defecation
EST,Estonia,urban,Sanitation,2020,0,0,Open defecation
EST,Estonia,total,Sanitation,2020,93.06073,1234486.8587,Safely managed service
EST,Estonia,total,Drinking water,2020,95.76107,1270307.89195,Safely managed service
EST,Estonia,total,Drinking water,2020,0,0,Surface water
EST,Estonia,urban,Drinking water,2020,0,0,Surface water
EST,Estonia,total,Sanitation,2020,0.15874,2105.78306,Unimproved
EST,Estonia,rural,Sanitation,2020,0,0,Unimproved
EST,Estonia,urban,Sanitation,2020,0.2293,2105.81352,Unimproved
EST,Estonia,total,Drinking water,2020,0.40922,5428.43932,Unimproved
EST,Estonia,urban,Drinking water,2020,0.01455,133.58124,Unimproved
ETH,Ethiopia,total,Hygiene,2020,8.17269,9395619.47383,Basic service
ETH,Ethiopia,rural,Hygiene,2020,4.82514,4343701.76878,Basic service
ETH,Ethiopia,urban,Hygiene,2020,20.25519,5051917.82857,Basic service
ETH,Ethiopia,total,Sanitation,2020,2.231,2564840.9884,Basic service
ETH,Ethiopia,rural,Sanitation,2020,1.33347,1200415.54558,Basic service
ETH,Ethiopia,urban,Sanitation,2020,5.47054,1364425.47651,Basic service
ETH,Ethiopia,total,Drinking water,2020,37.03815,42580388.7685,Basic service
ETH,Ethiopia,rural,Drinking water,2020,34.78459,31313868.20801,Basic service
ETH,Ethiopia,urban,Drinking water,2020,45.17206,11266520.63405,Basic service
ETH,Ethiopia,total,Hygiene,2020,53.69855,61733773.53183,Limited service
ETH,Ethiopia,rural,Hygiene,2020,52.08934,46891986.88916,Limited service
ETH,Ethiopia,urban,Hygiene,2020,59.50675,14841786.67639,Limited service
ETH,Ethiopia,total,Sanitation,2020,8.82612,10146824.80905,Limited service
ETH,Ethiopia,rural,Sanitation,2020,2.64449,2380626.21335,Limited service
ETH,Ethiopia,urban,Sanitation,2020,31.13784,7766198.82659,Limited service
ETH,Ethiopia,total,Drinking water,2020,26.74072,30742089.68554,Limited service
ETH,Ethiopia,rural,Drinking water,2020,30.18668,27174726.10944,Limited service
ETH,Ethiopia,urban,Drinking water,2020,14.30301,3567363.43047,Limited service
ETH,Ethiopia,total,Hygiene,2020,38.12876,43834190.51379,No handwashing facility
ETH,Ethiopia,rural,Hygiene,2020,43.08552,38786544.86434,No handwashing facility
ETH,Ethiopia,urban,Hygiene,2020,20.23806,5047645.37781,No handwashing facility
ETH,Ethiopia,total,Sanitation,2020,16.99518,19538263.60915,Open defecation
ETH,Ethiopia,rural,Sanitation,2020,20.9279,18839762.78075,Open defecation
ETH,Ethiopia,urban,Sanitation,2020,2.80057,698500.67029,Open defecation
ETH,Ethiopia,total,Sanitation,2020,6.67927,7678733.86199,Safely managed service
ETH,Ethiopia,rural,Sanitation,2020,4.12008,3708984.42301,Safely managed service
ETH,Ethiopia,urban,Sanitation,2020,15.91634,3969749.53285,Safely managed service
ETH,Ethiopia,total,Drinking water,2020,12.57742,14459451.87553,Safely managed service
ETH,Ethiopia,rural,Drinking water,2020,5.24554,4722156.56263,Safely managed service
ETH,Ethiopia,urban,Drinking water,2020,39.04077,9737295.58223,Safely managed service
ETH,Ethiopia,total,Drinking water,2020,5.00865,5758120.65983,Surface water
ETH,Ethiopia,rural,Drinking water,2020,6.28756,5660205.63397,Surface water
ETH,Ethiopia,urban,Drinking water,2020,0.39258,97914.9753,Surface water
ETH,Ethiopia,total,Sanitation,2020,65.26843,75034920.72681,Unimproved
ETH,Ethiopia,rural,Sanitation,2020,70.97407,63892443.03551,Unimproved
ETH,Ethiopia,urban,Sanitation,2020,44.67471,11142475.49327,Unimproved
ETH,Ethiopia,total,Drinking water,2020,18.63506,21423533.006,Unimproved
ETH,Ethiopia,rural,Drinking water,2020,23.49561,21151275.48774,Unimproved
ETH,Ethiopia,urban,Drinking water,2020,1.09158,272255.3757,Unimproved
FIN,Finland,rural,Sanitation,2020,99.45334,798075.37945,At least basic
FIN,Finland,urban,Sanitation,2020,99.44701,4712053.73951,At least basic
FIN,Finland,rural,Drinking water,2020,100,802462.13,At least basic
FIN,Finland,urban,Drinking water,2020,100,4738256,At least basic
FIN,Finland,total,Sanitation,2020,15.34806,850392.94193,Basic service
FIN,Finland,total,Drinking water,2020,0.36207,20061.55326,Basic service
FIN,Finland,total,Sanitation,2020,0.552,30584.55758,Limited service
FIN,Finland,rural,Sanitation,2020,0.5461,4382.21998,Limited service
FIN,Finland,urban,Sanitation,2020,0.553,26202.33734,Limited service
FIN,Finland,total,Drinking water,2020,0,0,Limited service
FIN,Finland,rural,Drinking water,2020,0,0,Limited service
FIN,Finland,urban,Drinking water,2020,0,0,Limited service
FIN,Finland,total,Sanitation,2020,0,0,Open defecation
FIN,Finland,rural,Sanitation,2020,0,0,Open defecation
FIN,Finland,urban,Sanitation,2020,0,0,Open defecation
FIN,Finland,total,Sanitation,2020,84.09986,4659736.16078,Safely managed service
FIN,Finland,total,Drinking water,2020,99.63793,5520656.62981,Safely managed service
FIN,Finland,total,Drinking water,2020,0,0,Surface water
FIN,Finland,rural,Drinking water,2020,0,0,Surface water
FIN,Finland,urban,Drinking water,2020,0,0,Surface water
FIN,Finland,total,Sanitation,2020,0.00008,4.33977,Unimproved
FIN,Finland,rural,Sanitation,2020,0.00056,4.52288,Unimproved
FIN,Finland,urban,Sanitation,2020,0,0,Unimproved
FIN,Finland,total,Drinking water,2020,0,0,Unimproved
FIN,Finland,rural,Drinking water,2020,0,0,Unimproved
FIN,Finland,urban,Drinking water,2020,0,0,Unimproved
FJI,Fiji,total,Sanitation,2020,99.16077,888920.81094,At least basic
FJI,Fiji,rural,Sanitation,2020,99.32687,380676.85949,At least basic
FJI,Fiji,urban,Sanitation,2020,99.03674,508243.95898,At least basic
FJI,Fiji,total,Drinking water,2020,94.30106,845356.22604,At least basic
FJI,Fiji,rural,Drinking water,2020,89.08802,341435.79786,At least basic
FJI,Fiji,urban,Drinking water,2020,98.19424,503920.40131,At least basic
FJI,Fiji,total,Sanitation,2020,0.83923,7523.19321,Limited service
FJI,Fiji,rural,Sanitation,2020,0.67313,2579.8289,Limited service
FJI,Fiji,urban,Sanitation,2020,0.96327,4943.36404,Limited service
FJI,Fiji,total,Drinking water,2020,0,0,Limited service
FJI,Fiji,rural,Drinking water,2020,0,0,Limited service
FJI,Fiji,urban,Drinking water,2020,0,0,Limited service
FJI,Fiji,total,Sanitation,2020,0,0,Open defecation
FJI,Fiji,rural,Sanitation,2020,0,0,Open defecation
FJI,Fiji,urban,Sanitation,2020,0,0,Open defecation
FJI,Fiji,total,Drinking water,2020,2.38033,21338.34339,Surface water
FJI,Fiji,rural,Drinking water,2020,5.15208,19745.68366,Surface water
FJI,Fiji,urban,Drinking water,2020,0.31035,1592.65933,Surface water
FJI,Fiji,total,Sanitation,2020,0,0,Unimproved
FJI,Fiji,rural,Sanitation,2020,0,0,Unimproved
FJI,Fiji,urban,Sanitation,2020,0,0,Unimproved
FJI,Fiji,total,Drinking water,2020,3.3186,29749.41538,Unimproved
FJI,Fiji,rural,Drinking water,2020,5.7599,22075.19418,Unimproved
FJI,Fiji,urban,Drinking water,2020,1.49541,7674.25099,Unimproved
FLK,Falkland Islands (Malvinas),total,Sanitation,2020,100,3483,At least basic
FLK,Falkland Islands (Malvinas),rural,Sanitation,2020,100,748.56628,At least basic
FLK,Falkland Islands (Malvinas),urban,Sanitation,2020,100,2734.4336,At least basic
FLK,Falkland Islands (Malvinas),total,Drinking water,2020,95.30893,3319.61001,At least basic
FLK,Falkland Islands (Malvinas),rural,Drinking water,2020,78.17294,585.17629,At least basic
FLK,Falkland Islands (Malvinas),urban,Drinking water,2020,100,2734.4336,At least basic
FLK,Falkland Islands (Malvinas),total,Sanitation,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),rural,Sanitation,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),urban,Sanitation,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),total,Drinking water,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),rural,Drinking water,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),urban,Drinking water,2020,0,0,Limited service
FLK,Falkland Islands (Malvinas),total,Sanitation,2020,0,0,Open defecation
FLK,Falkland Islands (Malvinas),rural,Sanitation,2020,0,0,Open defecation
FLK,Falkland Islands (Malvinas),urban,Sanitation,2020,0,0,Open defecation
FLK,Falkland Islands (Malvinas),total,Drinking water,2020,0,0,Surface water
FLK,Falkland Islands (Malvinas),rural,Drinking water,2020,0,0,Surface water
FLK,Falkland Islands (Malvinas),urban,Drinking water,2020,0,0,Surface water
FLK,Falkland Islands (Malvinas),total,Sanitation,2020,0,0.00006,Unimproved
FLK,Falkland Islands (Malvinas),rural,Sanitation,2020,0,0,Unimproved
FLK,Falkland Islands (Malvinas),urban,Sanitation,2020,0,0,Unimproved
FLK,Falkland Islands (Malvinas),total,Drinking water,2020,4.69107,163.39006,Unimproved
FLK,Falkland Islands (Malvinas),rural,Drinking water,2020,21.82706,163.38999,Unimproved
FLK,Falkland Islands (Malvinas),urban,Drinking water,2020,0,0,Unimproved
FRA,France,rural,Sanitation,2020,98.89224,12280719.51893,At least basic
FRA,France,urban,Sanitation,2020,98.59013,52110039.93678,At least basic
FRA,France,rural,Drinking water,2020,100,12418284,At least basic
FRA,France,total,Sanitation,2020,20.05913,13093298.67986,Basic service
FRA,France,total,Drinking water,2020,0.75117,490316.38407,Basic service
FRA,France,urban,Drinking water,2020,0.35658,188469.36277,Basic service
FRA,France,total,Sanitation,2020,1.35239,882753.57686,Limited service
FRA,France,rural,Sanitation,2020,1.10775,137564.07251,Limited service
FRA,France,urban,Sanitation,2020,1.40987,745189.51885,Limited service
FRA,France,total,Drinking water,2020,0,0,Limited service
FRA,France,rural,Drinking water,2020,0,0,Limited service
FRA,France,urban,Drinking water,2020,0,0,Limited service
FRA,France,total,Sanitation,2020,0,0,Open defecation
FRA,France,rural,Sanitation,2020,0,0,Open defecation
FRA,France,urban,Sanitation,2020,0,0,Open defecation
FRA,France,total,Sanitation,2020,78.58848,51297458.76939,Safely managed service
FRA,France,total,Drinking water,2020,99.24883,64783194.6427,Safely managed service
FRA,France,urban,Drinking water,2020,99.64342,52666758.63565,Safely managed service
FRA,France,total,Drinking water,2020,0,0,Surface water
FRA,France,rural,Drinking water,2020,0,0,Surface water
FRA,France,urban,Drinking water,2020,0,0,Surface water
FRA,France,total,Sanitation,2020,0,0.9791,Unimproved
FRA,France,rural,Sanitation,2020,0,0,Unimproved
FRA,France,urban,Sanitation,2020,0,0,Unimproved
FRA,France,total,Drinking water,2020,0,0.9791,Unimproved
FRA,France,rural,Drinking water,2020,0,0,Unimproved
FRA,France,urban,Drinking water,2020,0,0,Unimproved
FRO,Faroe Islands,total,Drinking water,2020,100,48865,At least basic
FRO,Faroe Islands,total,Drinking water,2020,0,0,Limited service
FRO,Faroe Islands,total,Drinking water,2020,0,0,Surface water
FRO,Faroe Islands,total,Drinking water,2020,0,0,Unimproved
GAB,Gabon,total,Sanitation,2020,49.82417,1108950.39874,At least basic
GAB,Gabon,rural,Sanitation,2020,39.72639,87606.69046,At least basic
GAB,Gabon,urban,Sanitation,2020,50.93468,1021343.72478,At least basic
GAB,Gabon,total,Drinking water,2020,85.34193,1899479.32523,At least basic
GAB,Gabon,rural,Drinking water,2020,44.74589,98675.954,At least basic
GAB,Gabon,urban,Drinking water,2020,89.80654,1800803.28354,At least basic
GAB,Gabon,total,Sanitation,2020,28.89406,643103.10341,Limited service
GAB,Gabon,rural,Sanitation,2020,15.35993,33872.52575,Limited service
GAB,Gabon,urban,Sanitation,2020,30.38249,609230.56064,Limited service
GAB,Gabon,total,Drinking water,2020,7.73526,172165.91676,Limited service
GAB,Gabon,rural,Drinking water,2020,10.51115,23179.7304,Limited service
GAB,Gabon,urban,Drinking water,2020,7.42998,148986.18224,Limited service
GAB,Gabon,total,Sanitation,2020,2.00731,44677.31429,Open defecation
GAB,Gabon,rural,Sanitation,2020,4.8429,10679.81135,Open defecation
GAB,Gabon,urban,Sanitation,2020,1.69546,33997.50201,Open defecation
GAB,Gabon,total,Sanitation,2020,19.27446,428997.15167,Unimproved
GAB,Gabon,rural,Sanitation,2020,40.07078,88366.16492,Unimproved
GAB,Gabon,urban,Sanitation,2020,16.98736,340631.02318,Unimproved
GAB,Gabon,total,Drinking water,2020,6.92281,154082.88399,Unimproved
GAB,Gabon,rural,Drinking water,2020,44.74296,98669.50284,Unimproved
GAB,Gabon,urban,Drinking water,2020,2.76348,55413.37978,Unimproved
GBR,United Kingdom of Great Britain and Northern Ireland,rural,Drinking water,2020,100,10927609,At least basic
GBR,United Kingdom of Great Britain and Northern Ireland,urban,Drinking water,2020,100,56958400,At least basic
GBR,United Kingdom of Great Britain and Northern Ireland,total,Sanitation,2020,1.0119,686941.07358,Basic service
GBR,United Kingdom of Great Britain and Northern Ireland,rural,Sanitation,2020,5.8985,644565.08724,Basic service
GBR,United Kingdom of Great Britain and Northern Ireland,urban,Sanitation,2020,0.0744,42376.0215,Basic service
GBR,United Kingdom of Great Britain and Northern Ireland,total,Drinking water,2020,0.17752,120512.24747,Basic service
GBR,United Kingdom of Great Britain and Northern Ireland,total,Sanitation,2020,0.72048,489103.10305,Limited service
GBR,United Kingdom of Great Britain and Northern Ireland,rural,Sanitation,2020,0.30023,32807.4881,Limited service
GBR,United Kingdom of Great Britain and Northern Ireland,urban,Sanitation,2020,0.8011,456295.62772,Limited service
